agency_cd,site_no,days_2010,days_2015,days_all,years_2010,years_2015,years_all,site_no,siteName,CLASS,AGGECOREGION,DRAIN_SQKM,HUC02,LAT_GAGE,LONG_GAGE,STATE,ACTIVE09,FLOWYRS_1900_2009,FLOWYRS_1950_2009,FLOWYRS_1990_2009
USGS,8086290,3983,2157,21484,11,6,59,08086290,"Big Sandy Ck abv Breckenridge, TX",Ref,WestPlains,732.9825,12,32.64845613,-99.00451456,TX,yes,47,47,20
USGS,8101000,3983,2157,25625,11,6,71,08101000,"Cowhouse Ck at Pidcoke, TX",Ref,WestPlains,1177.1,12,31.28489022,-97.88502445,TX,yes,59,59,20
USGS,8103900,3983,2157,21060,11,6,58,08103900,"S Fk Rocky Ck nr Briggs, TX",Ref,WestPlains,86.00084,12,30.91156805,-98.0369676,TX,yes,46,46,20
USGS,8104900,3983,2157,19355,11,6,54,08104900,"S Fk San Gabriel Rv at Georgetown, TX",Ref,WestPlains,342.6174,12,30.6257499,-97.69112037,TX,yes,41,41,20
USGS,8109700,3983,2157,21303,11,6,59,08109700,"Middle Yegua Ck nr Dime Box, TX",Ref,SEPlains,610.1262,12,30.33937764,-96.90470373,TX,yes,47,47,20
USGS,8150800,3983,2157,20938,11,6,58,08150800,"Beaver Ck nr Mason, TX",Ref,WestPlains,557.5212,12,30.64351548,-99.09588478,TX,yes,46,46,20
USGS,8155200,3983,2157,13365,11,6,37,08155200,"Barton Ck at SH 71 nr Oak Hill, TX",Ref,WestPlains,232.7427,12,30.29631587,-97.925565,TX,yes,24,24,20
USGS,8158700,3983,2157,15125,11,6,42,08158700,"Onion Ck nr Driftwood, TX",Ref,WestPlains,320.3442,12,30.08298924,-98.00778589,TX,yes,30,30,20
USGS,8158810,3983,2157,15119,11,6,42,08158810,"Bear Ck bl FM 1826 nr Driftwood, TX",Ref,WestPlains,31.7889,12,30.15548749,-97.94000762,TX,yes,30,30,20
USGS,8164000,3982,2156,30056,11,6,83,08164000,"Lavaca Rv nr Edna, TX",Ref,WestPlains,2123.997,12,28.95998449,-96.6863668,TX,yes,71,60,20
USGS,8164300,3982,2156,21606,11,6,60,08164300,"Navidad Rv nr Hallettsville, TX",Ref,WestPlains,861.5421,12,29.46690801,-96.81275597,TX,yes,48,48,20
USGS,8164600,3983,2157,18428,11,6,51,08164600,"Garcitas Ck nr Inez, TX",Ref,SECstPlain,253.9206,12,28.89137591,-96.81914857,TX,yes,39,39,20
USGS,8165300,3983,2157,19477,11,6,54,08165300,"N Fk Guadalupe Rv nr Hunt, TX",Ref,WestPlains,435.9924,12,30.06409747,-99.38699162,TX,yes,42,42,20
USGS,8171300,3983,2157,23558,11,6,65,08171300,"Blanco Rv nr Kyle, TX",Ref,WestPlains,1067.474,12,29.97938297,-97.91000511,TX,yes,53,53,20
USGS,8175000,3983,2157,24096,11,6,67,08175000,"Sandies Ck nr Westhoff, TX",Ref,SEPlains,1421.657,12,29.2152475,-97.44943529,TX,yes,54,50,20
USGS,8176900,3768,2157,15183,11,6,43,08176900,"Coleto Ck at Arnold Rd nr Schroeder, TX",Ref,SEPlains,925.4421,12,28.86165308,-97.2263791,TX,yes,31,31,20
USGS,8178880,3983,2157,13937,11,6,39,08178880,"Medina Rv at Bandera, TX",Ref,WestPlains,850.5792,12,29.72383537,-99.07003496,TX,yes,27,27,20
USGS,8189500,3983,2157,29735,11,6,82,08189500,"Mission Rv at Refugio, TX",Ref,SEPlains,1808.286,12,28.29195088,-97.27915932,TX,yes,70,60,20
USGS,8190000,3983,2157,35487,11,6,98,08190000,"Nueces Rv at Laguna, TX",Ref,WestPlains,1961.433,12,29.42856679,-99.9972871,TX,yes,86,60,20
USGS,8190500,3983,2157,27636,11,6,77,08190500,"W Nueces Rv nr Brackettville, TX",Ref,WestPlains,1799.09,12,29.47273118,-100.2364633,TX,yes,64,54,20
USGS,8194200,3982,2156,21514,11,6,59,08194200,"San Casimiro Ck nr Freer, TX",Ref,WestPlains,1220.584,12,27.96501329,-98.96696778,TX,yes,47,47,20
USGS,8195000,3983,2157,34756,11,6,97,08195000,"Frio Rv at Concan, TX",Ref,WestPlains,1028.286,12,29.48856496,-99.70477562,TX,yes,84,60,20
USGS,8196000,3983,2157,24924,11,6,69,08196000,"Dry Frio Rv nr Reagan Wells, TX",Ref,WestPlains,326.9781,12,29.50467576,-99.78144517,TX,yes,57,57,20
USGS,8198500,3983,2157,24924,11,6,69,08198500,"Sabinal Rv at Sabinal, TX",Ref,WestPlains,624.347,12,29.31430556,-99.4804722,TX,yes,57,57,20
USGS,8200000,3983,2157,24936,11,6,69,08200000,"Hondo Ck nr Tarpley, TX",Ref,WestPlains,249.1146,12,29.56967272,-99.24670636,TX,yes,57,57,20
USGS,8202700,3983,2157,21941,11,6,61,08202700,"Seco Ck at Rowe Ranch nr D'Hanis, TX",Ref,WestPlains,434.745,12,29.37078917,-99.28781853,TX,yes,48,48,20
USGS,8267500,3980,2154,31466,11,6,87,08267500,"RIO HONDO NEAR VALDEZ, NM",Ref,WestMnts,96.2577,13,36.54169317,-105.5563978,NM,yes,75,60,20
USGS,8269000,3983,2157,26169,11,6,74,08269000,"RIO PUEBLO DE TAOS NEAR TAOS, NM",Ref,WestMnts,163.2663,13,36.43947243,-105.5036203,NM,yes,58,48,20
USGS,8271000,3983,2157,28391,11,6,80,08271000,"RIO LUCERO NEAR ARROYO SECO, NM",Ref,WestMnts,43.7742,13,36.50836055,-105.5308423,NM,yes,65,48,20
USGS,8324000,3983,2157,26780,11,6,76,08324000,"JEMEZ RIVER NEAR JEMEZ, NM",Ref,WestMnts,1207.948,13,35.66169371,-106.743369,NM,yes,61,57,20
USGS,8377900,3983,2157,20877,11,6,58,08377900,"RIO MORA NEAR TERRERO, NM",Ref,WestMnts,139.0311,13,35.77725369,-105.6580725,NM,yes,46,46,20
USGS,8378500,3983,2157,34239,11,6,96,08378500,"PECOS RIVER NEAR PECOS, NM",Ref,WestMnts,444.9591,13,35.70836606,-105.6825171,NM,yes,81,60,20
USGS,8380500,3983,2157,34421,11,6,95,08380500,"GALLINAS CREEK NEAR MONTEZUMA, NM",Ref,WestMnts,198.0621,13,35.65198595,-105.3188997,NM,yes,83,60,20
USGS,9034900,3983,2157,20146,11,6,56,09034900,"BOBTAIL CREEK NEAR JONES PASS, CO.",Ref,WestMnts,15.6492,14,39.76026447,-105.9064014,CO,yes,44,44,20
USGS,9035900,3983,2157,20146,11,6,56,09035900,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO.",Ref,WestMnts,72.8421,14,39.79581958,-106.0305734,CO,yes,44,44,20
USGS,9047700,3983,2157,23068,11,6,64,09047700,"KEYSTONE GULCH NEAR DILLON, CO.",Ref,WestMnts,23.5701,14,39.59443117,-105.9725158,CO,yes,52,52,20
USGS,9065500,3978,2152,24159,11,6,68,09065500,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",Ref,WestMnts,37.7757,14,39.6258193,-106.2780823,CO,yes,55,53,20
USGS,9066000,3983,2157,24164,11,6,68,09066000,"BLACK GORE CREEK NEAR MINTURN, CO.",Ref,WestMnts,32.4099,14,39.59637495,-106.2650264,CO,yes,55,53,20
USGS,9066200,3982,2156,20510,11,6,57,09066200,"BOOTH CREEK NEAR MINTURN, CO.",Ref,WestMnts,16.0965,14,39.64831927,-106.3230833,CO,yes,45,45,20
USGS,9066300,3983,2157,20511,11,6,57,09066300,"MIDDLE CREEK NEAR MINTURN, CO.",Ref,WestMnts,15.5223,14,39.64581933,-106.3822512,CO,yes,45,45,20
USGS,9081600,3983,2157,23799,11,6,66,09081600,"CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO.",Ref,WestMnts,432.8928,14,39.23220666,-107.2272726,CO,yes,54,54,20
USGS,9107000,3983,2157,14058,11,6,40,09107000,"TAYLOR RIVER AT TAYLOR PARK, CO.",Ref,WestMnts,331.6194,14,38.86027127,-106.5666966,CO,yes,27,22,20
USGS,9183500,3983,2157,13936,11,6,40,09183500,"MILL CREEK AT SHELEY TUNNEL, NEAR MOAB, UT.",Ref,WestMnts,74.3022,14,38.4830403,-109.4040043,UT,yes,27,27,20
USGS,9210500,3982,2156,25259,11,6,70,09210500,"FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY",Ref,WestMnts,398.3094,14,42.09605297,-110.4165559,WY,yes,58,58,20
USGS,9223000,3983,2157,24894,11,6,69,09223000,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",Ref,WestMnts,333.153,14,42.11049394,-110.7096212,WY,yes,57,57,20
USGS,9306242,3983,2157,17060,11,6,47,09306242,"CORRAL GULCH NEAR RANGELY, CO.",Ref,WestXeric,81.9855,14,39.92025021,-108.4728719,CO,yes,35,35,20
USGS,9312600,3977,2151,19545,11,6,54,09312600,"WHITE RIVER BL TABBYUNE C NEAR SOLDIER SUMMIT, UT",Ref,WestMnts,195.2946,14,39.87579282,-111.0373878,UT,yes,42,42,20
USGS,9352900,3983,2157,21242,11,6,59,09352900,"VALLECITO CREEK NEAR BAYFIELD, CO.",Ref,WestMnts,188.1514,14,37.47750126,-107.5436688,CO,yes,47,47,20
USGS,9378170,3983,2157,12841,11,6,36,09378170,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",Ref,WestMnts,21.8979,14,37.84666083,-109.3695625,UT,yes,24,24,20
USGS,9378630,3983,2157,20146,11,6,56,09378630,"RECAPTURE CREEK NEAR BLANDING, UT",Ref,WestMnts,10.4238,14,37.75555042,-109.476511,UT,yes,44,44,20
USGS,9386900,3983,2157,18685,11,6,52,09386900,"RIO NUTRIA NEAR RAMAH, NM",Ref,WestMnts,184.9419,15,35.28252877,-108.5534109,NM,yes,40,40,20
USGS,9404450,3982,2156,19780,11,6,55,09404450,"EAST FORK VIRGIN RIVER NEAR GLENDALE, UT",Ref,WestXeric,192.96,15,37.33942723,-112.6043769,UT,yes,43,43,20
USGS,9430500,3983,2157,33965,11,6,94,09430500,"GILA RIVER NEAR GILA, NM",Ref,WestMnts,4804.927,15,33.06117891,-108.5372751,NM,yes,81,60,20
USGS,9430600,3982,2156,19637,11,6,54,09430600,"MOGOLLON CREEK NEAR CLIFF, NM",Ref,WestMnts,190.522,15,33.1667329,-108.6497786,NM,yes,42,42,20
USGS,9447800,3983,2157,14363,11,6,40,09447800,"BONITA CREEK NEAR MORENCI, AZ.",Ref,WestXeric,781.9614,15,32.95561778,-109.5311876,AZ,yes,28,28,20
USGS,9484000,3982,2156,27537,11,6,80,09484000,"SABINO CREEK NEAR TUCSON, AZ.",Ref,WestXeric,103.6521,15,32.3167422,-110.8103674,AZ,yes,62,45,20
USGS,9484600,3983,2157,17131,11,6,48,09484600,"PANTANO WASH NEAR VAIL, AZ.",Ref,WestXeric,1179.589,15,32.0359141,-110.6775818,AZ,yes,35,35,20
USGS,9492400,3983,2157,23129,11,6,64,09492400,"EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.",Ref,WestMnts,128.9673,15,33.8222723,-109.8145413,AZ,yes,52,52,20
USGS,9494000,3983,2157,23403,11,6,66,09494000,"WHITE RIVER NEAR FORT APACHE, AZ.",Ref,WestMnts,1628.228,15,33.73644059,-110.1667671,AZ,yes,52,52,20
USGS,9497800,3711,2157,22112,11,6,62,09497800,"CIBECUE CREEK NEAR CHYSOTILE, AZ.",Ref,WestMnts,750.8628,15,33.84310532,-110.5576092,AZ,yes,50,50,20
USGS,9497980,3983,2157,20054,11,6,56,09497980,"CHERRY CREEK NEAR GLOBE, AZ.",Ref,WestMnts,516.798,15,33.8278262,-110.8562266,AZ,yes,43,43,20
USGS,9505200,3983,2157,20075,11,6,58,09505200,"WET BEAVER CREEK NEAR RIMROCK, AZ.",Ref,WestMnts,285.6771,15,34.67474409,-111.672094,AZ,yes,41,41,20
USGS,9505350,3983,2157,21972,11,6,61,09505350,"DRY BEAVER CREEK NEAR RIMROCK, AZ.",Ref,WestMnts,365.6619,15,34.72863146,-111.775708,AZ,yes,49,49,20
USGS,9505800,3983,2157,20446,11,6,57,09505800,"WEST CLEAR CREEK NEAR CAMP VERDE, AZ.",Ref,WestMnts,614.9414,15,34.53863606,-111.6940356,AZ,yes,44,44,20
USGS,9508300,3983,2157,19535,11,6,54,09508300,"WET BOTTOM CREEK NEAR CHILDS, AZ.",Ref,WestMnts,93.0006,15,34.16086787,-111.6929235,AZ,yes,42,42,20
USGS,9510200,3983,2157,21972,11,6,61,09510200,"SYCAMORE CREEK NEAR FORT MCDOWELL, AZ.",Ref,WestMnts,425.3085,15,33.69421054,-111.541802,AZ,yes,49,49,20
USGS,9512280,3983,2157,14667,11,6,41,09512280,"CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.",Ref,WestMnts,188.7093,15,33.88725977,-111.9540388,AZ,yes,29,29,20
USGS,9513780,3983,2157,20142,11,6,56,09513780,"NEW RIVER NEAR ROCK SPRINGS, AZ.",Ref,WestMnts,177.4701,15,33.97420168,-112.0990458,AZ,yes,43,43,20
USGS,10023000,3983,2157,21904,11,6,64,10023000,"BIG CREEK NEAR RANDOLPH, UT",Ref,WestMnts,131.4567,16,41.60994177,-111.2540876,UT,yes,47,44,20
USGS,10109001,3982,2156,36216,11,6,100,10109001,COM F LOGAN R AB ST D AND LO HP AND SM C N LO UT,Ref,WestMnts,555.5961,16,41.74437546,-111.7843867,UT,yes,88,60,20
USGS,10166430,3983,2157,16219,11,6,46,10166430,"WEST CANYON CREEK NEAR CEDAR FORT, UT",Ref,WestXeric,70.173,16,40.40522565,-112.1004959,UT,yes,33,33,20
USGS,10172200,3983,2157,20877,11,6,58,10172200,"RED BUTTE CREEK AT FORT DOUGLAS, NEAR SLC, UT",Ref,WestMnts,18.68708,16,40.77994627,-111.806045,UT,yes,46,46,20
USGS,10172700,3981,2155,22798,11,6,63,10172700,"VERNON CREEK NEAR VERNON, UT",Ref,WestXeric,69.92911,16,39.97939105,-112.3802297,UT,yes,51,51,20
USGS,10172800,3983,2157,20945,11,6,58,10172800,"SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT",Ref,WestXeric,11.0709,16,40.49633109,-112.5744028,UT,yes,46,46,20
USGS,10173450,3983,2157,20510,11,6,57,10173450,"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT",Ref,WestMnts,268.5276,16,37.62275721,-112.5168773,UT,yes,45,45,20
USGS,10234500,3982,2156,38973,11,6,107,10234500,"BEAVER RIVER NEAR BEAVER, UT",Ref,WestMnts,236.4192,16,38.28052642,-112.5682713,UT,yes,95,60,20
USGS,10242000,3983,2157,32677,11,6,91,10242000,"COAL CREEK NEAR CEDAR CITY, UT",Ref,WestMnts,208.6857,16,37.67219924,-113.0346702,UT,yes,75,60,20
USGS,10244950,3983,2157,19903,11,6,55,10244950,"STEPTOE C NR ELY, NV",Ref,WestXeric,28.1961,16,39.20153889,-114.6891611,NV,yes,43,43,20
USGS,10249300,3983,2157,20203,11,6,56,10249300,"S TWIN R NR ROUND MOUNTAIN, NV",Ref,WestXeric,50.1957,16,38.88743023,-117.2453673,NV,yes,44,44,20
USGS,10258000,3983,2157,26355,11,6,74,10258000,TAHQUITZ C NR PALM SPRINGS CA,Ref,WestXeric,43.6914,18,33.80501929,-116.5591816,CA,yes,61,59,20
USGS,10258500,3983,2157,31073,11,6,86,10258500,PALM CYN C NR PALM SPRINGS CA,Ref,WestXeric,241.5123,18,33.74502178,-116.5355709,CA,yes,73,60,20
USGS,10259000,3983,2157,26355,11,6,73,10259000,ANDREAS C NR PALM SPRINGS CA,Ref,WestXeric,22.4568,18,33.76002112,-116.5500155,CA,yes,61,60,20
USGS,10259200,3983,2157,21395,11,6,59,10259200,DEEP C NR PALM DESERT CA,Ref,WestXeric,79.1235,18,33.63113647,-116.3922342,CA,yes,47,47,20
USGS,10263500,3981,2155,35727,11,6,98,10263500,BIG ROCK C NR VALYERMO CA,Ref,WestXeric,59.4639,18,34.42083115,-117.8395072,CA,yes,86,60,20
USGS,10308200,3981,2155,22000,11,6,61,10308200,E F CARSON R BL MARKLEEVILLE C NR MARKLEEVILLECA,Ref,WestMnts,716.4228,16,38.71462743,-119.7648985,CA,yes,49,49,20
USGS,10310500,3983,2157,16962,11,6,47,10310500,"CLEAR CREEK NEAR CARSON CITY, NV",Ref,WestMnts,39.4893,16,39.11324216,-119.7982365,NV,yes,34,33,20
USGS,10316500,3983,2157,31135,11,6,87,10316500,"LAMOILLE C NR LAMOILLE, NV",Ref,WestXeric,64.7784,16,40.69076057,-115.477003,NV,yes,73,60,20
USGS,10329500,3983,2157,36217,11,6,100,10329500,"MARTIN C NR PARADISE VALLEY, NV",Ref,WestXeric,454.5207,16,41.53461752,-117.4179047,NV,yes,88,60,20
USGS,10336645,3983,2157,14753,11,6,41,10336645,GENERAL C NR MEEKS BAY CA,Ref,WestMnts,19.5984,16,39.05185197,-120.1185209,CA,yes,29,29,20
USGS,10336660,3958,2132,21947,11,6,61,10336660,BLACKWOOD C NR TAHOE CITY CA,Ref,WestMnts,29.7963,16,39.10740708,-120.1621352,CA,yes,49,49,20
USGS,10336676,3983,2157,17589,11,6,49,10336676,WARD C AT HWY 89 NR TAHOE PINES CA,Ref,WestMnts,24.7167,16,39.13212922,-120.1576913,CA,yes,37,37,20
USGS,10343500,3982,2156,24528,11,6,68,10343500,SAGEHEN C NR TRUCKEE CA,Ref,WestMnts,27.6027,16,39.43157246,-120.2379793,CA,yes,56,56,20
USGS,10396000,3983,2157,33753,11,6,94,10396000,DONNER UND BLITZEN RIVER NR FRENCHGLEN OR,Ref,WestXeric,528.894,17,42.79083333,-118.8675,OR,yes,79,60,20
USGS,11015000,3983,2157,31467,11,6,88,11015000,SWEETWATER R NR DESCANSO CA,Ref,WestXeric,117.7605,18,32.83477372,-116.6230747,CA,yes,75,53,20
USGS,11098000,3983,2157,39735,11,6,111,11098000,ARROYO SECO NR PASADENA CA,Ref,WestXeric,41.5665,18,34.22222629,-118.1775727,CA,yes,95,60,20
USGS,11124500,3983,2157,28912,11,6,80,11124500,SANTA CRUZ C NR SANTA YNEZ CA,Ref,WestXeric,191.5227,18,34.59665633,-119.9087519,CA,yes,68,60,20
USGS,11141280,3983,2157,19488,11,6,54,11141280,LOPEZ C NR ARROYO GRANDE CA,Ref,WestXeric,54.0072,18,35.23553035,-120.4723857,CA,yes,42,42,20
USGS,11143000,3983,2157,25808,11,6,71,11143000,BIG SUR R NR BIG SUR CA,Ref,WestXeric,120.6126,18,36.24579648,-121.7732872,CA,yes,59,59,20
USGS,11148900,3983,2157,17970,11,6,50,11148900,NACIMIENTO R BL SAPAQUE C NR BRYSON CA,Ref,WestXeric,403.4547,18,35.78857918,-121.0938048,CA,yes,38,38,20
USGS,11151300,3882,2110,22602,11,6,63,11151300,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,Ref,WestXeric,608.2281,18,36.26802087,-121.066303,CA,yes,51,51,20
USGS,11162500,3983,2157,25430,11,6,70,11162500,PESCADERO C NR PESCADERO CA,Ref,WestMnts,118.8711,18,37.26077707,-122.3288603,CA,yes,58,58,20
USGS,11176400,3983,2157,20877,11,6,58,11176400,ARROYO VALLE BL LANG CN NR LIVERMORE CA,Ref,WestXeric,338.5611,18,37.56132196,-121.6838389,CA,yes,46,46,20
USGS,11180500,3983,2157,23615,11,6,66,11180500,DRY C A UNION CITY CA,Ref,WestXeric,24.3189,18,37.6060452,-122.0238504,CA,yes,53,50,20
USGS,11180960,3983,2157,15398,11,6,43,11180960,CULL C AB CULL C RES NR CASTRO VALLEY CA,Ref,WestXeric,15.0624,18,37.71770737,-122.0544067,CA,yes,31,31,20
USGS,11224500,3983,2157,27604,11,6,76,11224500,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,Ref,WestXeric,247.4352,18,36.21467719,-120.4707116,CA,yes,64,60,20
USGS,11253310,3983,2157,19781,11,6,55,11253310,CANTUA C NR CANTUA CREEK CA,Ref,WestXeric,120.4371,18,36.40217399,-120.4334917,CA,yes,43,43,20
USGS,11264500,3983,2157,38448,11,6,106,11264500,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,Ref,WestMnts,467.9761,18,37.73159272,-119.5587736,CA,yes,94,60,20
USGS,11266500,3983,2157,38043,11,6,105,11266500,MERCED R A POHONO BRIDGE NR YOSEMITE CA,Ref,WestMnts,833.0817,18,37.71687138,-119.6662788,CA,yes,93,60,20
USGS,11274500,3983,2157,32382,11,6,89,11274500,ORESTIMBA C NR NEWMAN CA,Ref,WestXeric,347.7503,18,37.31549247,-121.1252081,CA,yes,77,60,20
USGS,11274630,3983,2157,20251,11,6,56,11274630,DEL PUERTO C NR PATTERSON CA,Ref,WestXeric,187.4375,18,37.48659935,-121.2091026,CA,yes,44,44,20
USGS,11284400,3983,2157,18838,11,6,52,11284400,BIG C AB WHITES GULCH NR GROVELAND CA,Ref,WestMnts,41.7168,18,37.84187143,-120.1849103,CA,yes,40,40,20
USGS,11299600,3978,2152,13605,11,6,38,11299600,BLACK C NR COPPEROPOLIS CA,Ref,WestXeric,37.3239,18,37.96103615,-120.6152035,CA,yes,26,26,20
USGS,11381500,3983,2157,33660,11,6,93,11381500,MILL C NR LOS MOLINOS CA,Ref,WestMnts,337.6305,18,40.05460222,-122.0241542,CA,yes,81,60,20
USGS,11383500,3983,2157,38225,11,6,106,11383500,DEER C NR VINA CA,Ref,WestMnts,539.7753,18,40.01404745,-121.9483181,CA,yes,93,60,20
USGS,11451100,3982,2156,17954,11,6,50,11451100,NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,Ref,WestXeric,155.0943,18,39.16544583,-122.6199862,CA,yes,38,38,20
USGS,11468500,3983,2157,25260,11,6,70,11468500,NOYO R NR FORT BRAGG CA,Ref,WestMnts,273.5145,18,39.42822378,-123.7377917,CA,yes,58,58,20
USGS,11473900,3983,2157,20146,11,6,56,11473900,MF EEL R NR DOS RIOS CA,Ref,WestMnts,1925.013,18,39.70626687,-123.3252913,CA,yes,44,44,20
USGS,11475560,3983,2157,19416,11,6,54,11475560,ELDER C NR BRANSCOMB CA,Ref,WestMnts,16.794,18,39.72959972,-123.6439073,CA,yes,42,42,20
USGS,11478500,3983,2157,25625,11,6,71,11478500,VAN DUZEN R NR BRIDGEVILLE CA,Ref,WestMnts,572.3766,18,40.48041636,-123.8908761,CA,yes,59,59,20
USGS,11480390,3900,2074,14687,11,6,41,11480390,MAD R AB RUTH RES NR FOREST GLEN CA,Ref,WestMnts,242.5977,18,40.28431329,-123.3353034,CA,yes,29,29,20
USGS,11481200,3983,2157,23799,11,6,66,11481200,LITTLE R NR TRINIDAD CA,Ref,WestMnts,105.4035,18,41.01095903,-124.0817333,CA,yes,54,54,20
USGS,11482500,3983,2157,25289,11,6,71,11482500,REDWOOD C A ORICK CA,Ref,WestMnts,718.0398,18,41.2992896,-124.0511825,CA,yes,58,56,20
USGS,11522500,3983,2157,35486,11,6,99,11522500,SALMON R A SOMES BAR CA,Ref,WestMnts,1943.12,18,41.37762652,-123.4775582,CA,yes,86,60,20
USGS,11523200,3983,2157,23068,11,6,64,11523200,TRINITY R AB COFFEE C NR TRINITY CTR CA,Ref,WestMnts,382.9356,18,41.1112571,-122.7055788,CA,yes,52,52,20
USGS,11528700,3983,2157,20146,11,6,56,11528700,SF TRINITY R BL HYAMPOM CA,Ref,WestMnts,1980.083,18,40.64986273,-123.4942046,CA,yes,44,44,20
USGS,11532500,3983,2157,32565,11,6,90,11532500,SMITH R NR CRESCENT CITY CA,Ref,WestMnts,1577.962,18,41.79150263,-124.0761887,CA,yes,78,60,20
USGS,12010000,3983,2157,33448,11,6,92,12010000,"NASELLE RIVER NEAR NASELLE, WA",Ref,WestMnts,142.182,17,46.3739937,-123.743482,WA,yes,80,60,20
USGS,12013500,3983,2157,24139,11,6,68,12013500,"WILLAPA RIVER NEAR WILLAPA, WA",Ref,WestMnts,337.6854,17,46.65093418,-123.6526584,WA,yes,54,53,20
USGS,12020000,3983,2157,29643,11,6,82,12020000,"CHEHALIS RIVER NEAR DOTY, WA",Ref,WestMnts,294.2235,17,46.61732361,-123.277644,WA,yes,70,60,20
USGS,12025000,3983,2157,29217,11,6,82,12025000,"NEWAUKUM RIVER NEAR CHEHALIS, WA",Ref,WestMnts,404.9037,17,46.6201042,-122.945126,WA,yes,68,59,20
USGS,12025700,3981,2155,19414,11,6,54,12025700,"SKOOKUMCHUCK RIVER NEAR VAIL, WA",Ref,WestMnts,103.3029,17,46.77260276,-122.5940086,WA,yes,42,42,20
USGS,12035000,3981,2155,33476,11,6,92,12035000,"SATSOP RIVER NEAR SATSOP, WA",Ref,WestMnts,769.8996,17,47.0006512,-123.4948838,WA,yes,80,60,20
USGS,12040500,3983,2157,24043,11,6,67,12040500,"QUEETS RIVER NEAR CLEARWATER, WA",Ref,WestMnts,1153.437,17,47.53785884,-124.3157457,WA,yes,54,35,20
USGS,12041200,3983,2157,21972,11,6,61,12041200,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",Ref,WestMnts,655.7967,17,47.80674726,-124.2510329,WA,yes,49,49,20
USGS,12043000,3983,2157,16675,11,6,47,12043000,"CALAWAH RIVER NEAR FORKS, WA",Ref,WestMnts,337.185,17,47.96007697,-124.3929872,WA,yes,31,29,20
USGS,12048000,3983,2157,33173,11,6,92,12048000,"DUNGENESS RIVER NEAR SEQUIM, WA",Ref,WestMnts,405.0063,17,48.01425781,-123.1326773,WA,yes,79,60,20
USGS,12054000,3983,2157,30100,11,6,83,12054000,"DUCKABUSH RIVER NEAR BRINNON, WA",Ref,WestMnts,171.675,17,47.68398059,-123.0115511,WA,yes,71,60,20
USGS,12056500,3983,2157,35182,11,6,97,12056500,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",Ref,WestMnts,146.9715,17,47.51425666,-123.3298868,WA,yes,85,60,20
USGS,12073500,3983,2157,23891,11,6,67,12073500,"HUGE CREEK NEAR WAUNA, WA",Ref,WestMnts,15.6726,17,47.38926205,-122.6990242,WA,yes,54,52,20
USGS,12082500,3983,2157,28669,11,6,79,12082500,"NISQUALLY RIVER NEAR NATIONAL, WA",Ref,WestMnts,349.9983,17,46.75260766,-122.0837194,WA,yes,67,60,20
USGS,12092000,3983,2157,34024,11,6,95,12092000,"PUYALLUP RIVER NEAR ELECTRON, WA",Ref,WestMnts,240.8814,17,46.90371641,-122.0351092,WA,yes,81,52,20
USGS,12095000,3980,2154,20306,11,6,57,12095000,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",Ref,WestMnts,205.8354,17,47.13954628,-122.0926135,WA,yes,44,44,20
USGS,12114500,3983,2157,23160,11,6,65,12114500,"CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",Ref,WestMnts,66.5559,17,47.34205417,-121.5489858,WA,yes,52,48,20
USGS,12115000,3983,2157,27451,11,6,76,12115000,"CEDAR RIVER NEAR CEDAR FALLS, WA",Ref,WestMnts,102.7983,17,47.37010733,-121.6251009,WA,yes,64,60,20
USGS,12115500,3982,2156,27450,11,6,76,12115500,"REX RIVER NEAR CEDAR FALLS, WA",Ref,WestMnts,34.7184,17,47.35066169,-121.6631582,WA,yes,64,60,20
USGS,12117000,3983,2157,23585,11,6,66,12117000,"TAYLOR CREEK NEAR SELLECK, WA",Ref,WestMnts,44.85363,17,47.38649132,-121.8462217,WA,yes,53,53,20
USGS,12141300,3983,2157,21483,11,6,60,12141300,"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA",Ref,WestMnts,401.5098,17,47.48593975,-121.6478809,WA,yes,48,48,20
